3768_27364.html,1,1,一,名詞,数,,,,,一,イチ,イチ
3768_27364.html,2,1,リチヤアド・バアトン,名詞,一般,,,,,リチヤアド・バアトン,リチヤアド・バアトン,リチヤアド・バアトン
3768_27364.html,2,2,（,記号,括弧開,,,,,（,（,（
3768_27364.html,2,3,Richard,名詞,固有名詞,組織,,,,Richard,Richard,Richard
3768_27364.html,2,4,Burton,名詞,一般,,,,,Burton,Burton,Burton
3768_27364.html,2,5,）,記号,括弧閉,,,,,）,）,）
3768_27364.html,2,6,の,助詞,連体化,,,,,の,ノ,ノ
3768_27364.html,2,7,訳し,動詞,自立,,,五段・サ行,連用形,訳す,ヤクシ,ヤクシ
3768_27364.html,2,8,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3768_27364.html,3,1,「,記号,括弧開,,,,,「,「,「
3768_27364.html,3,2,一,名詞,数,,,,,一,イチ,イチ
3768_27364.html,3,3,千,名詞,数,,,,,千,セン,セン
3768_27364.html,3,4,一,名詞,数,,,,,一,イチ,イチ
3768_27364.html,3,5,夜,名詞,接尾,助数詞,,,,夜,ヤ,ヤ
3768_27364.html,3,6,物語,名詞,一般,,,,,物語,モノガタリ,モノガタリ
3768_27364.html,3,7,」,記号,括弧閉,,,,,」,」,」
3768_27364.html,4,1,——,名詞,サ変接続,,,,,——,——,——
3768_27364.html,4,2,アラビヤン・ナイツ,名詞,一般,,,,,アラビヤン・ナイツ,アラビヤン・ナイツ,アラビヤン・ナイツ
3768_27364.html,4,3,は,助詞,係助詞,,,,,は,ハ,ワ
3768_27364.html,4,4,、,記号,読点,,,,,、,、,、
3768_27364.html,4,5,今日,名詞,副詞可能,,,,,今日,キョウ,キョー
3768_27364.html,4,6,まで,助詞,副助詞,,,,,まで,マデ,マデ
3768_27364.html,4,7,出,動詞,自立,,,一段,連用形,出る,デ,デ
3768_27364.html,4,8,て,助詞,接続助詞,,,,,て,テ,テ
3768_27364.html,4,9,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3768_27364.html,4,10,英訳,名詞,サ変接続,,,,,英訳,エイヤク,エイヤク
3768_27364.html,4,11,中,名詞,接尾,副詞可能,,,,中,チュウ,チュー
3768_27364.html,4,12,で,助詞,格助詞,一般,,,,で,デ,デ
3768_27364.html,4,13,先,名詞,一般,,,,,先,サキ,サキ
3768_27364.html,4,14,づ,名詞,一般,,,,,づ,づ,づ
3768_27364.html,4,15,一番,名詞,副詞可能,,,,,一番,イチバン,イチバン
3768_27364.html,4,16,完全,名詞,形容動詞語幹,,,,,完全,カンゼン,カンゼン
3768_27364.html,4,17,に,助詞,副詞化,,,,,に,ニ,ニ
3768_27364.html,4,18,近い,形容詞,自立,,,形容詞・アウオ段,基本形,近い,チカイ,チカイ
3768_27364.html,4,19,もの,名詞,非自立,一般,,,,もの,モノ,モノ
3768_27364.html,4,20,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3768_27364.html,4,21,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
3768_27364.html,4,22,と,助詞,格助詞,引用,,,,と,ト,ト
3768_27364.html,4,23,せら,動詞,自立,,,五段・ラ行,未然形,せる,セラ,セラ
3768_27364.html,4,24,れ,動詞,接尾,,,一段,連用形,れる,レ,レ
3768_27364.html,4,25,て,助詞,接続助詞,,,,,て,テ,テ
3768_27364.html,4,26,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3768_27364.html,4,27,。,記号,句点,,,,,。,。,。
3768_27364.html,5,1,勿論,副詞,一般,,,,,勿論,モチロン,モチロン
3768_27364.html,5,2,、,記号,読点,,,,,、,、,、
3768_27364.html,5,3,バアトン,名詞,一般,,,,,バアトン,バアトン,バアトン
