43015_17432.html,1,1,一,名詞,数,,,,,一,イチ,イチ
43015_17432.html,2,1,或,連体詞,,,,,,或,アル,アル
43015_17432.html,2,2,春,名詞,一般,,,,,春,ハル,ハル
43015_17432.html,2,3,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,2,4,日暮,名詞,一般,,,,,日暮,ヒグレ,ヒグレ
43015_17432.html,2,5,です,助動詞,,,,特殊・デス,基本形,です,デス,デス
43015_17432.html,2,6,。,記号,句点,,,,,。,。,。
43015_17432.html,3,1,唐,名詞,一般,,,,,唐,トウ,トー
43015_17432.html,3,2,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,3,3,都,名詞,一般,,,,,都,ト,ト
43015_17432.html,3,4,洛陽,名詞,固有名詞,地域,一般,,,洛陽,ラクヨウ,ラクヨー
43015_17432.html,3,5,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,3,6,西,名詞,一般,,,,,西,ニシ,ニシ
43015_17432.html,3,7,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,3,8,門,名詞,一般,,,,,門,モン,モン
43015_17432.html,3,9,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,3,10,下,名詞,一般,,,,,下,シタ,シタ
43015_17432.html,3,11,に,助詞,格助詞,一般,,,,に,ニ,ニ
43015_17432.html,3,12,、,記号,読点,,,,,、,、,、
43015_17432.html,3,13,ぼんやり,副詞,一般,,,,,ぼんやり,ボンヤリ,ボンヤリ
43015_17432.html,3,14,空,名詞,一般,,,,,空,ソラ,ソラ
43015_17432.html,3,15,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
43015_17432.html,3,16,仰い,動詞,自立,,,五段・ガ行,連用タ接続,仰ぐ,アオイ,アオイ
43015_17432.html,3,17,で,助詞,接続助詞,,,,,で,デ,デ
43015_17432.html,3,18,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
43015_17432.html,3,19,、,記号,読点,,,,,、,、,、
43015_17432.html,3,20,一,名詞,数,,,,,一,イチ,イチ
43015_17432.html,3,21,人,名詞,接尾,助数詞,,,,人,ニン,ニン
43015_17432.html,3,22,の,助詞,連体化,,,,,の,ノ,ノ
43015_17432.html,3,23,若者,名詞,一般,,,,,若者,ワカモノ,ワカモノ
43015_17432.html,3,24,が,助詞,格助詞,一般,,,,が,ガ,ガ
43015_17432.html,3,25,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
43015_17432.html,3,26,まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
43015_17432.html,3,27,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
