1465_16805.html,1,1,一,名詞,数,,,,,一,イチ,イチ
1465_16805.html,2,1,「,記号,括弧開,,,,,「,「,「
1465_16805.html,2,2,おい,感動詞,,,,,,おい,オイ,オイ
1465_16805.html,2,3,地獄,名詞,一般,,,,,地獄,ジゴク,ジゴク
1465_16805.html,2,4,さ,名詞,接尾,特殊,,,,さ,サ,サ
1465_16805.html,2,5,行,名詞,接尾,地域,,,,行,イキ,イキ
1465_16805.html,2,6,ぐんだで,名詞,固有名詞,組織,,,,ぐんだで,ぐんだで,ぐんだで
1465_16805.html,2,7,！,記号,一般,,,,,！,！,！
1465_16805.html,2,8,」,記号,括弧閉,,,,,」,」,」
1465_16805.html,3,1,二,名詞,数,,,,,二,ニ,ニ
1465_16805.html,3,2,人,名詞,接尾,助数詞,,,,人,ニン,ニン
1465_16805.html,3,3,は,助詞,係助詞,,,,,は,ハ,ワ
1465_16805.html,3,4,デッキ,名詞,一般,,,,,デッキ,デッキ,デッキ
1465_16805.html,3,5,の,助詞,連体化,,,,,の,ノ,ノ
1465_16805.html,3,6,手すり,名詞,一般,,,,,手すり,テスリ,テスリ
1465_16805.html,3,7,に,助詞,格助詞,一般,,,,に,ニ,ニ
1465_16805.html,3,8,寄りかかっ,動詞,自立,,,五段・ラ行,連用タ接続,寄りかかる,ヨリカカッ,ヨリカカッ
1465_16805.html,3,9,て,助詞,接続助詞,,,,,て,テ,テ
1465_16805.html,3,10,、,記号,読点,,,,,、,、,、
1465_16805.html,3,11,蝸牛,名詞,一般,,,,,蝸牛,カギュウ,カギュー
1465_16805.html,3,12,が,助詞,格助詞,一般,,,,が,ガ,ガ
1465_16805.html,3,13,背のび,名詞,サ変接続,,,,,背のび,セノビ,セノビ
1465_16805.html,3,14,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
1465_16805.html,3,15,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
1465_16805.html,3,16,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
1465_16805.html,3,17,よう,名詞,非自立,助動詞語幹,,,,よう,ヨウ,ヨー
1465_16805.html,3,18,に,助詞,副詞化,,,,,に,ニ,ニ
1465_16805.html,3,19,延び,動詞,自立,,,一段,連用形,延びる,ノビ,ノビ
1465_16805.html,3,20,て,助詞,接続助詞,,,,,て,テ,テ
1465_16805.html,3,21,、,記号,読点,,,,,、,、,、
1465_16805.html,3,22,海,名詞,一般,,,,,海,ウミ,ウミ
